Zipcode,County,City,Fips
91341,Los Angeles,San Fernando,06037
91343,Los Angeles,North Hills,06037
91381,Los Angeles,Stevenson Ranch,06037
91382,Los Angeles,Santa Clarita,06037
91383,Los Angeles,Santa Clarita,06037
91384,Los Angeles,Castaic,06037
91385,Los Angeles,Valencia,06037
91386,Los Angeles,Canyon Country,06037
91380,Los Angeles,Santa Clarita,06037
91387,Los Angeles,Canyon Country,06037
91390,Los Angeles,Santa Clarita,06037
91392,Los Angeles,Sylmar,06037
91393,Los Angeles,North Hills,06037
91394,Los Angeles,Granada Hills,06037
91395,Los Angeles,Mission Hills,06037
91396,Los Angeles,Winnetka,06037
91388,Los Angeles,Van Nuys,06037
91376,Los Angeles,Agoura Hills,06037
91372,Los Angeles,Calabasas,06037
91371,Los Angeles,Woodland Hills,06037
91344,Los Angeles,Granada Hills,06037
91345,Los Angeles,Mission Hills,06037
91346,Los Angeles,Mission Hills,06037
91350,Los Angeles,Santa Clarita,06037
91351,Los Angeles,Canyon Country,06037
91352,Los Angeles,Sun Valley,06037
91353,Los Angeles,Sun Valley,06037
91354,Los Angeles,Valencia,06037
91355,Los Angeles,Valencia,06037
91356,Los Angeles,Tarzana,06037
91357,Los Angeles,Tarzana,06037
91363,Los Angeles,Westlake Village,06037
91364,Los Angeles,Woodland Hills,06037
91365,Los Angeles,Woodland Hills,06037
91367,Los Angeles,Woodland Hills,06037
91342,Los Angeles,Sylmar,06037
90507,Los Angeles,Torrance,06037
90640,Los Angeles,Montebello,06037
90267,Los Angeles,Manhattan Beach,06037
90094,Los Angeles,Los Angeles,06037
90095,Los Angeles,Los Angeles,06037
90096,Los Angeles,Los Angeles,06037
90099,Los Angeles,Los Angeles,06037
90101,Los Angeles,Los Angeles,06037
90102,Los Angeles,Los Angeles,06037
90103,Los Angeles,Los Angeles,06037
90189,Los Angeles,Los Angeles,06037
90201,Los Angeles,Bell,06037
90202,Los Angeles,Bell Gardens,06037
90209,Los Angeles,Beverly Hills,06037
90210,Los Angeles,Beverly Hills,06037
90211,Los Angeles,Beverly Hills,06037
90212,Los Angeles,Beverly Hills,06037
90213,Los Angeles,Beverly Hills,06037
90093,Los Angeles,Los Angeles,06037
90220,Los Angeles,Compton,06037
90091,Los Angeles,Los Angeles,06037
90088,Los Angeles,Los Angeles,06037
90072,Los Angeles,Los Angeles,06037
90073,Los Angeles,Los Angeles,06037
90074,Los Angeles,Los Angeles,06037
90075,Los Angeles,Los Angeles,06037
90076,Los Angeles,Los Angeles,06037
90077,Los Angeles,Los Angeles,06037
90078,Los Angeles,Los Angeles,06037
90079,Los Angeles,Los Angeles,06037
90080,Los Angeles,Los Angeles,06037
90081,Los Angeles,Los Angeles,06037
90082,Los Angeles,Los Angeles,06037
90083,Los Angeles,Los Angeles,06037
90084,Los Angeles,Los Angeles,06037
90086,Los Angeles,Los Angeles,06037
90087,Los Angeles,Los Angeles,06037
90089,Los Angeles,Los Angeles,06037
90071,Los Angeles,Los Angeles,06037
90221,Los Angeles,Compton,06037
90223,Los Angeles,Compton,06037
90262,Los Angeles,Lynwood,06037
90263,Los Angeles,Malibu,06037
90264,Los Angeles,Malibu,06037
90265,Los Angeles,Malibu,06037
90266,Los Angeles,Manhattan Beach,06037
90270,Los Angeles,Maywood,06037
90272,Los Angeles,Pacific Palisades,06037
90274,Los Angeles,Palos Verdes Peninsula,06037
90275,Los Angeles,Rancho Palos Verdes,06037
90277,Los Angeles,Redondo Beach,06037
90278,Los Angeles,Redondo Beach,06037
90280,Los Angeles,South Gate,06037
90290,Los Angeles,Topanga,06037
90291,Los Angeles,Venice,06037
90292,Los Angeles,Marina Del Rey,06037
90261,Los Angeles,Lawndale,06037
90222,Los Angeles,Compton,06037
90260,Los Angeles,Lawndale,06037
90254,Los Angeles,Hermosa Beach,06037
90224,Los Angeles,Compton,06037
90230,Los Angeles,Culver City,06037
90231,Los Angeles,Culver City,06037
90232,Los Angeles,Culver City,06037
90233,Los Angeles,Culver City,06037
90239,Los Angeles,Downey,06037
90240,Los Angeles,Downey,06037
90241,Los Angeles,Downey,06037
90242,Los Angeles,Downey,06037
90245,Los Angeles,El Segundo,06037
90247,Los Angeles,Gardena,06037
90248,Los Angeles,Gardena,06037
90249,Los Angeles,Gardena,06037
90250,Los Angeles,Hawthorne,06037
90251,Los Angeles,Hawthorne,06037
90255,Los Angeles,Huntington Park,06037
90070,Los Angeles,Los Angeles,06037
90069,Los Angeles,West Hollywood,06037
90068,Los Angeles,Los Angeles,06037
90014,Los Angeles,Los Angeles,06037
90015,Los Angeles,Los Angeles,06037
90016,Los Angeles,Los Angeles,06037
90017,Los Angeles,Los Angeles,06037
90018,Los Angeles,Los Angeles,06037
90019,Los Angeles,Los Angeles,06037
90020,Los Angeles,Los Angeles,06037
90021,Los Angeles,Los Angeles,06037
90022,Los Angeles,Los Angeles,06037
90023,Los Angeles,Los Angeles,06037
90024,Los Angeles,Los Angeles,06037
90025,Los Angeles,Los Angeles,06037
90026,Los Angeles,Los Angeles,06037
90027,Los Angeles,Los Angeles,06037
90028,Los Angeles,Los Angeles,06037
90013,Los Angeles,Los Angeles,06037
90029,Los Angeles,Los Angeles,06037
90012,Los Angeles,Los Angeles,06037
90010,Los Angeles,Los Angeles,06037
91790,Los Angeles,West Covina,06037
91789,Los Angeles,Walnut,06037
91788,Los Angeles,Walnut,06037
90002,Los Angeles,Los Angeles,06037
90003,Los Angeles,Los Angeles,06037
90004,Los Angeles,Los Angeles,06037
91780,Los Angeles,Temple City,06037
91778,Los Angeles,San Gabriel,06037
91776,Los Angeles,San Gabriel,06037
91775,Los Angeles,San Gabriel,06037
90005,Los Angeles,Los Angeles,06037
90006,Los Angeles,Los Angeles,06037
90007,Los Angeles,Los Angeles,06037
90008,Los Angeles,Los Angeles,06037
90009,Los Angeles,Los Angeles,06037
90011,Los Angeles,Los Angeles,06037
90030,Los Angeles,Los Angeles,06037
90031,Los Angeles,Los Angeles,06037
90032,Los Angeles,Los Angeles,06037
90053,Los Angeles,Los Angeles,06037
90054,Los Angeles,Los Angeles,06037
90055,Los Angeles,Los Angeles,06037
90056,Los Angeles,Los Angeles,06037
90057,Los Angeles,Los Angeles,06037
90058,Los Angeles,Los Angeles,06037
90059,Los Angeles,Los Angeles,06037
90060,Los Angeles,Los Angeles,06037
90061,Los Angeles,Los Angeles,06037
90062,Los Angeles,Los Angeles,06037
90063,Los Angeles,Los Angeles,06037
90064,Los Angeles,Los Angeles,06037
90065,Los Angeles,Los Angeles,06037
90066,Los Angeles,Los Angeles,06037
90067,Los Angeles,Los Angeles,06037
90052,Los Angeles,Los Angeles,06037
90051,Los Angeles,Los Angeles,06037
90050,Los Angeles,Los Angeles,06037
90049,Los Angeles,Los Angeles,06037
90033,Los Angeles,Los Angeles,06037
90034,Los Angeles,Los Angeles,06037
90035,Los Angeles,Los Angeles,06037
90036,Los Angeles,Los Angeles,06037
90037,Los Angeles,Los Angeles,06037
90038,Los Angeles,Los Angeles,06037
90039,Los Angeles,Los Angeles,06037
90293,Los Angeles,Playa Del Rey,06037
90040,Los Angeles,Los Angeles,06037
90042,Los Angeles,Los Angeles,06037
90043,Los Angeles,Los Angeles,06037
90044,Los Angeles,Los Angeles,06037
90045,Los Angeles,Los Angeles,06037
90046,Los Angeles,Los Angeles,06037
90047,Los Angeles,Los Angeles,06037
90048,Los Angeles,Los Angeles,06037
90041,Los Angeles,Los Angeles,06037
90294,Los Angeles,Venice,06037
91612,Los Angeles,North Hollywood,06037
90308,Los Angeles,Inglewood,06037
91754,Los Angeles,Monterey Park,06037
91765,Los Angeles,Diamond Bar,06037
91766,Los Angeles,Pomona,06037
91767,Los Angeles,Pomona,06037
91768,Los Angeles,Pomona,06037
90311,Los Angeles,Inglewood,06037
90310,Los Angeles,Inglewood,06037
90309,Los Angeles,Inglewood,06037
90506,Los Angeles,Torrance,06037
91769,Los Angeles,Pomona,06037
91771,Los Angeles,Rosemead,06037
91772,Los Angeles,Rosemead,06037
91773,Los Angeles,San Dimas,06037
90307,Los Angeles,Inglewood,06037
90306,Los Angeles,Inglewood,06037
90305,Los Angeles,Inglewood,06037
90304,Los Angeles,Inglewood,06037
90303,Los Angeles,Inglewood,06037
91770,Los Angeles,Rosemead,06037
90505,Los Angeles,Torrance,06037
90504,Los Angeles,Torrance,06037
90503,Los Angeles,Torrance,06037
91755,Los Angeles,Monterey Park,06037
90312,Los Angeles,Inglewood,06037
90313,Los Angeles,Inglewood,06037
90397,Los Angeles,Inglewood,06037
90398,Los Angeles,Inglewood,06037
91759,Los Angeles,Mt Baldy,06037
90401,Los Angeles,Santa Monica,06037
90402,Los Angeles,Santa Monica,06037
90403,Los Angeles,Santa Monica,06037
90404,Los Angeles,Santa Monica,06037
90405,Los Angeles,Santa Monica,06037
90406,Los Angeles,Santa Monica,06037
90407,Los Angeles,Santa Monica,06037
90408,Los Angeles,Santa Monica,06037
90409,Los Angeles,Santa Monica,06037
90410,Los Angeles,Santa Monica,06037
90411,Los Angeles,Santa Monica,06037
90501,Los Angeles,Torrance,06037
90502,Los Angeles,Torrance,06037
90302,Los Angeles,Inglewood,06037
90301,Los Angeles,Inglewood,06037
91756,Los Angeles,Monterey Park,06037
90295,Los Angeles,Marina Del Rey,06037
90296,Los Angeles,Playa Del Rey,06037
93638,Madera,Madera,06039
93639,Madera,Madera,06039
93643,Madera,North Fork,06039
93644,Madera,Oakhurst,06039
93645,Madera,O Neals,06039
93637,Madera,Madera,06039
93614,Madera,Coarsegold,06039
93636,Madera,Madera,06039
93653,Madera,Raymond,06039
93610,Madera,Chowchilla,06039
93604,Madera,Bass Lake,06039
93669,Madera,Wishon,06039
93601,Madera,Ahwahnee,06039
94998,Marin,Novato,06041
94914,Marin,Kentfield,06041
94915,Marin,San Rafael,06041
94920,Marin,Belvedere Tiburon,06041
94924,Marin,Bolinas,06041
94925,Marin,Corte Madera,06041
94979,Marin,San Anselmo,06041
94913,Marin,San Rafael,06041
94978,Marin,Fairfax,06041
94933,Marin,Forest Knolls,06041
94930,Marin,Fairfax,06041
94957,Marin,Ross,06041
94956,Marin,Point Reyes Station,06041
94950,Marin,Olema,06041
94949,Marin,Novato,06041
94948,Marin,Novato,06041
94947,Marin,Novato,06041
94946,Marin,Nicasio,06041
94945,Marin,Novato,06041
94942,Marin,Mill Valley,06041
94941,Marin,Mill Valley,06041
94940,Marin,Marshall,06041
94939,Marin,Larkspur,06041
94938,Marin,Lagunitas,06041
94937,Marin,Inverness,06041
94912,Marin,San Rafael,06041
94929,Marin,Dillon Beach,06041
94977,Marin,Larkspur,06041
94960,Marin,San Anselmo,06041
94974,Marin,San Quentin,06041
94973,Marin,Woodacre,06041
94976,Marin,Corte Madera,06041
94971,Marin,Tomales,06041
94964,Marin,San Quentin,06041
94970,Marin,Stinson Beach,06041
94901,Marin,San Rafael,06041
94963,Marin,San Geronimo,06041
94965,Marin,Sausalito,06041
94904,Marin,Greenbrae,06041
94903,Marin,San Rafael,06041
94966,Marin,Sausalito,06041
95306,Mariposa,Catheys Valley,06043
95318,Mariposa,El Portal,06043
95338,Mariposa,Mariposa,06043
93623,Mariposa,Fish Camp,06043
95325,Mariposa,Hornitos,06043
95345,Mariposa,Midpines,06043
95389,Mariposa,Yosemite National Park,06043
95311,Mariposa,Coulterville,06043
95437,Mendocino,Fort Bragg,06045
95466,Mendocino,Philo,06045
95454,Mendocino,Laytonville,06045
95456,Mendocino,Littleriver,06045
95459,Mendocino,Manchester,06045
95468,Mendocino,Point Arena,06045
95432,Mendocino,Elk,06045
95445,Mendocino,Gualala,06045
95449,Mendocino,Hopland,06045
95470,Mendocino,Redwood Valley,06045
95428,Mendocino,Covelo,06045
95463,Mendocino,Navarro,06045
95481,Mendocino,Talmage,06045
95482,Mendocino,Ukiah,06045
95410,Mendocino,Albion,06045
95415,Mendocino,Boonville,06045
95488,Mendocino,Westport,06045
95429,Mendocino,Dos Rios,06045
95587,Mendocino,Piercy,06045
95417,Mendocino,Branscomb,06045
95418,Mendocino,Calpella,06045
95420,Mendocino,Caspar,06045
95490,Mendocino,Willits,06045
95494,Mendocino,Yorkville,06045
95427,Mendocino,Comptche,06045
95469,Mendocino,Potter Valley,06045
95585,Mendocino,Leggett,06045
95460,Mendocino,Mendocino,06045
95301,Merced,Atwater,06047
95322,Merced,Gustine,06047
93665,Merced,South Dos Palos,06047
95388,Merced,Winton,06047
95303,Merced,Ballico,06047
95374,Merced,Stevinson,06047
93661,Merced,Santa Rita Park,06047
95369,Merced,Snelling,06047
95365,Merced,Planada,06047
95344,Merced,Merced,06047
95343,Merced,Merced,06047
95341,Merced,Merced,06047
95340,Merced,Merced,06047
93635,Merced,Los Banos,06047
95334,Merced,Livingston,06047
95333,Merced,Le Grand,06047
95348,Merced,Merced,06047
95324,Merced,Hilmar,06047
95317,Merced,El Nido,06047
95312,Merced,Cressey,06047
95315,Merced,Delhi,06047
93620,Merced,Dos Palos,06047
96006,Modoc,Adin,06049
96115,Modoc,Lake City,06049
96110,Modoc,Eagleville,06049
96116,Modoc,Likely,06049
96108,Modoc,Davis Creek,06049
96015,Modoc,Canby,06049
96054,Modoc,Lookout,06049
96112,Modoc,Fort Bidwell,06049
96104,Modoc,Cedarville,06049
96101,Modoc,Alturas,06049
96133,Mono,Topaz,06051
96107,Mono,Coleville,06051
93529,Mono,June Lake,06051
93546,Mono,Mammoth Lakes,06051
93512,Mono,Benton,06051
93541,Mono,Lee Vining,06051
93517,Mono,Bridgeport,06051
93928,Monterey,Jolon,06053
93954,Monterey,San Lucas,06053
